gm,game_date,home_away,opp,result,r,ra,record,rank,gb,time,time_minutes,day_night,attendance,year,wins,losses,win_pct,game_day
63,1981-08-16,boxscore,TEX,L,0,3,33-30,5,-4.0,2:07:00,127.0,N,20348,1981,33,30,0.52,Sunday
62,1981-08-15,boxscore,TEX,W,5,3,33-29,5,-4.0,2:41:00,161.0,N,29353,1981,33,29,0.53,Saturday
61,1981-08-14,boxscore,TEX,L,2,3,32-29,5,-5.0,2:20:00,140.0,N,32400,1981,32,29,0.52,Friday
60,1981-08-13,boxscore,CHW,W,9,6,32-28,4,-5.0,3:03:00,183.0,D,18683,1981,32,28,0.53,Thursday
59,1981-08-12,boxscore,CHW,W,8,1,31-28,5,-5.0,2:47:00,167.0,N,20257,1981,31,28,0.53,Wednesday
58,1981-08-11,boxscore,CHW,L,2,4,30-28,5,-5.0,2:37:00,157.0,N,17889,1981,30,28,0.52,Tuesday
57,1981-08-10,boxscore,CHW,L,1,7,30-27,5,-5.0,2:52:00,172.0,N,20227,1981,30,27,0.53,Monday
56,1981-06-11,boxscore,CAL,L,2,7,30-26,5,-4.0,2:06:00,126.0,N,28191,1981,30,26,0.54,Thursday
55,1981-06-10,boxscore,SEA,W,4,2,30-25,3,-4.0,2:23:00,143.0,N,8574,1981,30,25,0.55,Wednesday
54,1981-06-09,boxscore,SEA,W,10,1,29-25,4,-5.0,2:08:00,128.0,N,9968,1981,29,25,0.54,Tuesday
53,1981-06-08,boxscore,SEA,L,0,2,28-25,5,-5.0,2:05:00,125.0,N,9771,1981,28,25,0.53,Monday
52,1981-06-07,boxscore,OAK,L,3,4,28-24,5,-4.0,3:13:00,193.0,D,27384,1981,28,24,0.54,Sunday
51,1981-06-06,boxscore,OAK,L,2,6,28-23,5,-3.0,2:43:00,163.0,D,40122,1981,28,23,0.55,Saturday
50,1981-06-05,boxscore,OAK,W,4,1,28-22,4,-2.0,2:26:00,146.0,N,30251,1981,28,22,0.56,Friday
49,1981-06-04,boxscore,CLE,W,6,5,27-22,4,-2.0,2:35:00,155.0,N,11797,1981,27,22,0.55,Thursday
48,1981-06-03,boxscore,CLE,L,1,4,26-22,5,-3.0,2:20:00,140.0,N,9710,1981,26,22,0.54,Wednesday
47,1981-06-02,boxscore,CLE,W,4,0,26-21,4,-3.0,2:04:00,124.0,N,6315,1981,26,21,0.55,Tuesday
46,1981-05-31,boxscore,MIL,L,2,5,25-21,5,-4.0,2:21:00,141.0,D,23781,1981,25,21,0.54,Sunday
45,1981-05-30,boxscore,MIL,W,7,6,25-20,4,-4.0,2:57:00,177.0,D,23718,1981,25,20,0.56,Saturday
44,1981-05-29,boxscore,MIL,L,4,5,24-20,5,-5.0,2:37:00,157.0,N,22794,1981,24,20,0.55,Friday
43,1981-05-27,boxscore,CLE,W,10,5,24-19,4,-4.0,2:49:00,169.0,N,17294,1981,24,19,0.56,Wednesday
42,1981-05-26,boxscore,CLE,L,2,5,23-19,5,-4.0,2:22:00,142.0,N,16986,1981,23,19,0.55,Tuesday
41,1981-05-25,boxscore,CLE,W,8,7,23-18,4,-3.0,3:02:00,182.0,N,20860,1981,23,18,0.56,Monday
40,1981-05-24,boxscore,MIL,L,7,10,22-18,5,-3.0,2:38:00,158.0,N,34992,1981,22,18,0.55,Sunday
39,1981-05-24,boxscore,MIL,L,1,2,22-17,5,-3.0,3:56:00,236.0,D,0,1981,22,17,0.56,Sunday
38,1981-05-23,boxscore,MIL,W,8,1,22-16,4,-3.0,2:34:00,154.0,D,35254,1981,22,16,0.58,Saturday
37,1981-05-22,boxscore,MIL,W,7,3,21-16,4,-3.0,2:37:00,157.0,N,23007,1981,21,16,0.57,Friday
36,1981-05-21,boxscore,OAK,W,3,0,20-16,5,-3.0,2:35:00,155.0,N,23145,1981,20,16,0.56,Thursday
35,1981-05-20,boxscore,OAK,W,5,3,19-16,5,-4.0,2:36:00,156.0,N,23007,1981,19,16,0.54,Wednesday
34,1981-05-19,boxscore,SEA,W,4,0,18-16,5,-4.0,2:21:00,141.0,N,12768,1981,18,16,0.53,Tuesday
33,1981-05-18,boxscore,SEA,W,8,5,17-16,5,-4.0,3:06:00,186.0,N,12044,1981,17,16,0.52,Monday
32,1981-05-17,boxscore,KCR,L,4,5,16-16,5,-4.5,2:45:00,165.0,D,26723,1981,16,16,0.5,Sunday
31,1981-05-16,boxscore,KCR,L,6,7,16-15,4,-3.0,2:26:00,146.0,D,26107,1981,16,15,0.52,Saturday
30,1981-05-15,boxscore,KCR,W,4,3,16-14,4,-3.0,2:55:00,175.0,N,22943,1981,16,14,0.53,Friday
29,1981-05-14,boxscore,MIN,W,9,7,15-14,4,-3.0,3:13:00,193.0,D,4884,1981,15,14,0.52,Thursday
28,1981-05-13,boxscore,MIN,W,5,2,14-14,4,-3.5,2:22:00,142.0,N,4077,1981,14,14,0.5,Wednesday
27,1981-05-12,boxscore,MIN,L,3,4,13-14,5,-3.5,2:27:00,147.0,N,3572,1981,13,14,0.48,Tuesday
26,1981-05-11,boxscore,TOR,W,7,6,13-13,5,-3.5,3:09:00,189.0,N,11315,1981,13,13,0.5,Monday
25,1981-05-10,boxscore,TOR,W,9,5,12-13,5,-3.5,2:44:00,164.0,D,17411,1981,12,13,0.48,Sunday
24,1981-05-09,boxscore,TOR,W,10,3,11-13,5,-3.5,2:32:00,152.0,D,16040,1981,11,13,0.46,Saturday
23,1981-05-08,boxscore,TOR,W,4,2,10-13,6,-3.5,2:29:00,149.0,N,15106,1981,10,13,0.43,Friday
22,1981-05-06,boxscore,KCR,W,3,1,9-13,6,-5.0,2:30:00,150.0,N,21400,1981,9,13,0.41,Wednesday
21,1981-05-05,boxscore,KCR,L,1,2,8-13,6,-5.0,2:07:00,127.0,N,21708,1981,8,13,0.38,Tuesday
20,1981-05-04,boxscore,KCR,W,8,7,8-12,6,-5.0,4:04:00,244.0,N,25688,1981,8,12,0.4,Monday
19,1981-05-03,boxscore,MIN,L,1,3,7-12,6,-5.0,2:26:00,146.0,D,15608,1981,7,12,0.37,Sunday
18,1981-05-02,boxscore,MIN,L,2,11,7-11,6,-5.0,2:30:00,150.0,D,16940,1981,7,11,0.39,Saturday
17,1981-05-01,boxscore,MIN,L,1,6,7-10,6,-4.0,2:17:00,137.0,N,15715,1981,7,10,0.41,Friday
16,1981-04-30,boxscore,MIN,L,4,8,7-9,5,-3.5,2:25:00,145.0,N,15506,1981,7,9,0.44,Thursday
15,1981-04-29,boxscore,TEX,L,0,5,7-8,4,-3.0,2:05:00,125.0,N,11632,1981,7,8,0.47,Wednesday
14,1981-04-28,boxscore,TEX,L,0,9,7-7,4,-2.0,2:12:00,132.0,N,11898,1981,7,7,0.5,Tuesday
13,1981-04-27,boxscore,TEX,L,0,10,7-6,4,-1.0,2:00:00,120.0,N,11862,1981,7,6,0.54,Monday
12,1981-04-26,boxscore,BAL,W,7,5,7-5,2,-0.5,2:39:00,159.0,D,24922,1981,7,5,0.58,Sunday
11,1981-04-25,boxscore,BAL,L,2,7,6-5,3,-1.0,2:29:00,149.0,D,19634,1981,6,5,0.55,Saturday
10,1981-04-22,boxscore,TEX,L,8,16,6-4,3,-0.5,2:50:00,170.0,D,15699,1981,6,4,0.6,Wednesday
9,1981-04-21,boxscore,TEX,W,10,4,6-3,1,0.0,2:32:00,152.0,D,13233,1981,6,3,0.67,Tuesday
8,1981-04-20,boxscore,TEX,W,4,2,5-3,2,-1.0,2:18:00,138.0,D,26844,1981,5,3,0.62,Monday
7,1981-04-19,boxscore,CHW,W,9,4,4-3,2,-2.0,3:08:00,188.0,D,9528,1981,4,3,0.57,Sunday
6,1981-04-18,boxscore,CHW,L,1,2,3-3,4,-3.0,2:27:00,147.0,D,36782,1981,3,3,0.5,Saturday
5,1981-04-17,boxscore,CHW,W,8,5,3-2,3,-2.0,3:04:00,184.0,D,30458,1981,3,2,0.6,Friday
4,1981-04-15,boxscore,BAL,W,7,2,2-2,3,-1.5,2:31:00,151.0,D,8925,1981,2,2,0.5,Wednesday
3,1981-04-13,boxscore,BAL,L,1,5,1-2,6,-1.5,2:34:00,154.0,D,8551,1981,1,2,0.33,Monday
2,1981-04-12,boxscore,CHW,W,5,4,1-1,4,-1.0,2:24:00,144.0,D,21439,1981,1,1,0.5,Sunday
1,1981-04-10,boxscore,CHW,L,3,5,0-1,6,-1.0,3:05:00,185.0,D,35154,1981,0,1,0.0,Friday
160,1980-10-05,boxscore,TOR,L,1,4,83-77,4,-19.0,2:15:00,135.0,D,16562,1980,83,77,0.52,Sunday
159,1980-10-04,boxscore,TOR,L,1,3,83-76,4,-18.0,2:10:00,130.0,N,14179,1980,83,76,0.52,Saturday
158,1980-10-04,boxscore,TOR,L,6,7,83-75,4,-18.0,4:38:00,278.0,D,0,1980,83,75,0.53,Saturday
157,1980-10-02,boxscore,TOR,W,4,1,83-74,4,-17.0,1:53:00,113.0,N,11872,1980,83,74,0.53,Thursday
156,1980-10-01,boxscore,BAL,L,8,12,82-74,4,-17.0,3:13:00,193.0,N,16781,1980,82,74,0.53,Wednesday
155,1980-09-30,boxscore,BAL,L,6,11,82-73,3,-16.0,2:45:00,165.0,N,18393,1980,82,73,0.53,Tuesday
154,1980-09-29,boxscore,BAL,L,3,4,82-72,3,-16.0,2:30:00,150.0,N,23002,1980,82,72,0.53,Monday
153,1980-09-29,boxscore,BAL,L,2,5,82-71,3,-16.0,2:25:00,145.0,N,0,1980,82,71,0.54,Monday
152,1980-09-28,boxscore,TOR,W,7,3,82-70,3,-15.0,2:24:00,144.0,D,32042,1980,82,70,0.54,Sunday
151,1980-09-27,boxscore,TOR,W,4,3,81-70,3,-16.0,2:03:00,123.0,D,21533,1980,81,70,0.54,Saturday
150,1980-09-26,boxscore,TOR,W,3,1,80-70,4,-17.0,1:51:00,111.0,N,15187,1980,80,70,0.53,Friday
149,1980-09-24,boxscore,BAL,L,9,12,79-70,4,-17.5,3:07:00,187.0,N,21436,1980,79,70,0.53,Wednesday
148,1980-09-23,boxscore,BAL,L,6,8,79-69,3,-16.5,3:14:00,194.0,N,20798,1980,79,69,0.53,Tuesday
147,1980-09-22,boxscore,BAL,W,5,3,79-68,3,-15.5,3:21:00,201.0,N,23260,1980,79,68,0.54,Monday
146,1980-09-21,boxscore,NYY,L,0,3,78-68,4,-15.5,2:18:00,138.0,D,54033,1980,78,68,0.53,Sunday
145,1980-09-20,boxscore,NYY,W,4,1,78-67,4,-14.5,2:45:00,165.0,D,50257,1980,78,67,0.54,Saturday
144,1980-09-19,boxscore,NYY,L,1,2,77-67,4,-15.5,2:43:00,163.0,N,50505,1980,77,67,0.53,Friday
143,1980-09-18,boxscore,CLE,W,8,3,77-66,3,-14.5,2:38:00,158.0,N,14845,1980,77,66,0.54,Thursday
142,1980-09-17,boxscore,CLE,L,5,6,76-66,3,-15.5,3:25:00,205.0,N,15321,1980,76,66,0.54,Wednesday
141,1980-09-16,boxscore,CLE,W,9,5,76-65,3,-14.5,2:49:00,169.0,N,14630,1980,76,65,0.54,Tuesday
140,1980-09-14,boxscore,NYY,L,3,5,75-65,3,-14.5,3:01:00,181.0,D,33296,1980,75,65,0.54,Sunday
139,1980-09-13,boxscore,NYY,L,3,4,75-64,3,-13.5,2:50:00,170.0,D,33375,1980,75,64,0.54,Saturday
138,1980-09-12,boxscore,NYY,L,2,4,75-63,3,-12.5,2:45:00,165.0,N,33787,1980,75,63,0.54,Friday
137,1980-09-11,boxscore,NYY,L,5,8,75-62,3,-11.5,3:24:00,204.0,N,32979,1980,75,62,0.55,Thursday
136,1980-09-10,boxscore,CLE,L,4,7,75-61,3,-10.5,2:48:00,168.0,N,5242,1980,75,61,0.55,Wednesday
135,1980-09-09,boxscore,CLE,W,4,3,75-60,3,-9.5,3:04:00,184.0,N,5182,1980,75,60,0.56,Tuesday
134,1980-09-08,boxscore,CLE,W,10,4,74-60,3,-10.5,2:41:00,161.0,N,5506,1980,74,60,0.55,Monday
133,1980-09-07,boxscore,SEA,L,6,12,73-60,3,-10.5,2:46:00,166.0,D,23360,1980,73,60,0.55,Sunday
132,1980-09-06,boxscore,SEA,W,5,1,73-59,3,-9.5,2:41:00,161.0,D,23317,1980,73,59,0.55,Saturday
131,1980-09-05,boxscore,SEA,L,2,4,72-59,3,-9.5,2:27:00,147.0,N,20420,1980,72,59,0.55,Friday
130,1980-09-04,boxscore,SEA,L,4,7,72-58,3,-8.5,2:39:00,159.0,N,18256,1980,72,58,0.55,Thursday
129,1980-09-03,boxscore,CAL,L,2,7,72-57,3,-7.5,2:38:00,158.0,N,22340,1980,72,57,0.56,Wednesday
128,1980-09-02,boxscore,CAL,W,10,2,72-56,3,-6.5,2:52:00,172.0,N,19693,1980,72,56,0.56,Tuesday
127,1980-09-01,boxscore,CAL,W,4,3,71-56,3,-6.5,3:16:00,196.0,N,23877,1980,71,56,0.56,Monday
126,1980-08-31,boxscore,OAK,W,5,1,70-56,3,-6.5,2:56:00,176.0,D,32022,1980,70,56,0.56,Sunday
125,1980-08-30,boxscore,OAK,W,7,6,69-56,3,-7.5,3:38:00,218.0,D,27146,1980,69,56,0.55,Saturday
124,1980-08-29,boxscore,OAK,W,6,3,68-56,3,-7.5,3:05:00,185.0,N,28666,1980,68,56,0.55,Friday
123,1980-08-28,boxscore,OAK,W,3,2,67-56,3,-7.5,2:40:00,160.0,N,28262,1980,67,56,0.54,Thursday
122,1980-08-26,boxscore,CAL,W,5,1,66-56,3,-7.5,2:26:00,146.0,N,29007,1980,66,56,0.54,Tuesday
121,1980-08-25,boxscore,CAL,W,4,2,65-56,3,-8.5,2:58:00,178.0,N,25653,1980,65,56,0.54,Monday
120,1980-08-24,boxscore,SEA,W,10,7,64-56,3,-9.5,2:34:00,154.0,N,16920,1980,64,56,0.53,Sunday
119,1980-08-23,boxscore,SEA,L,1,3,63-56,4,-9.5,2:21:00,141.0,N,16072,1980,63,56,0.53,Saturday
118,1980-08-22,boxscore,SEA,W,1,0,63-55,4,-8.5,2:19:00,139.0,N,10792,1980,63,55,0.53,Friday
117,1980-08-21,boxscore,OAK,W,5,1,62-55,4,-9.5,2:29:00,149.0,D,11357,1980,62,55,0.53,Thursday
116,1980-08-20,boxscore,OAK,L,1,2,61-55,4,-10.5,2:32:00,152.0,N,7569,1980,61,55,0.53,Wednesday
115,1980-08-19,boxscore,OAK,W,7,5,61-54,4,-9.5,3:34:00,214.0,N,11934,1980,61,54,0.53,Tuesday
114,1980-08-15,boxscore,CHW,W,8,5,60-54,5,-10.0,3:02:00,182.0,N,22521,1980,60,54,0.53,Friday
113,1980-08-14,boxscore,DET,W,3,1,59-54,6,-10.0,2:37:00,157.0,N,25579,1980,59,54,0.52,Thursday
112,1980-08-13,boxscore,DET,L,1,2,58-54,6,-11.0,2:56:00,176.0,N,24565,1980,58,54,0.52,Wednesday
111,1980-08-12,boxscore,DET,W,5,4,58-53,4,-11.0,2:37:00,157.0,N,48361,1980,58,53,0.52,Tuesday
110,1980-08-11,boxscore,DET,L,7,8,57-53,5,-11.0,3:16:00,196.0,N,28222,1980,57,53,0.52,Monday
109,1980-08-10,boxscore,CHW,W,4,3,57-52,5,-10.0,2:13:00,133.0,D,30124,1980,57,52,0.52,Sunday
108,1980-08-09,boxscore,CHW,L,4,5,56-52,5,-11.0,2:43:00,163.0,D,32719,1980,56,52,0.52,Saturday
107,1980-08-08,boxscore,CHW,W,4,1,56-51,5,-11.0,2:37:00,157.0,N,29326,1980,56,51,0.52,Friday
106,1980-08-07,boxscore,MIL,W,7,3,55-51,6,-12.0,2:38:00,158.0,N,27966,1980,55,51,0.52,Thursday
105,1980-08-06,boxscore,MIL,L,4,9,54-51,6,-12.5,2:54:00,174.0,N,28033,1980,54,51,0.51,Wednesday
104,1980-08-05,boxscore,MIL,W,3,1,54-50,5,-11.5,2:29:00,149.0,N,27996,1980,54,50,0.52,Tuesday
103,1980-08-04,boxscore,MIL,W,7,2,53-50,5,-12.5,2:41:00,161.0,N,27864,1980,53,50,0.51,Monday
102,1980-08-03,boxscore,TEX,W,6,4,52-50,5,-12.5,3:00:00,180.0,N,32015,1980,52,50,0.51,Sunday
101,1980-08-02,boxscore,TEX,W,1,0,51-50,5,-13.5,2:35:00,155.0,N,24722,1980,51,50,0.5,Saturday
100,1980-08-01,boxscore,TEX,L,5,7,50-50,6,-13.5,2:47:00,167.0,N,18325,1980,50,50,0.5,Friday
99,1980-07-31,boxscore,KCR,L,3,13,50-49,6,-12.5,2:28:00,148.0,N,33500,1980,50,49,0.51,Thursday
98,1980-07-30,boxscore,KCR,W,7,1,50-48,5,-11.5,2:51:00,171.0,N,31468,1980,50,48,0.51,Wednesday
97,1980-07-29,boxscore,KCR,L,8,9,49-48,5,-12.5,3:08:00,188.0,N,35042,1980,49,48,0.51,Tuesday
96,1980-07-27,boxscore,MIN,L,4,5,49-47,5,-12.0,2:20:00,140.0,D,26008,1980,49,47,0.51,Sunday
95,1980-07-26,boxscore,MIN,W,5,1,49-46,5,-12.0,2:16:00,136.0,D,18961,1980,49,46,0.52,Saturday
94,1980-07-25,boxscore,MIN,L,0,6,48-46,5,-12.0,2:30:00,150.0,N,23998,1980,48,46,0.51,Friday
93,1980-07-25,boxscore,MIN,W,7,5,48-45,5,-12.0,2:42:00,162.0,N,0,1980,48,45,0.52,Friday
92,1980-07-23,boxscore,TEX,W,12,5,47-45,5,-12.5,3:20:00,200.0,N,25055,1980,47,45,0.51,Wednesday
91,1980-07-22,boxscore,TEX,L,3,4,46-45,5,-12.5,2:36:00,156.0,N,24076,1980,46,45,0.51,Tuesday
90,1980-07-21,boxscore,TEX,L,3,5,46-44,5,-12.0,2:34:00,154.0,N,24953,1980,46,44,0.51,Monday
89,1980-07-20,boxscore,MIN,L,4,5,46-43,5,-12.0,2:48:00,168.0,D,28493,1980,46,43,0.52,Sunday
88,1980-07-19,boxscore,MIN,L,0,4,46-42,5,-12.0,2:34:00,154.0,D,32820,1980,46,42,0.52,Saturday
87,1980-07-18,boxscore,MIN,W,1,0,46-41,5,-11.0,2:22:00,142.0,N,28116,1980,46,41,0.53,Friday
86,1980-07-17,boxscore,KCR,W,12,4,45-41,5,-12.0,2:41:00,161.0,N,25619,1980,45,41,0.52,Thursday
85,1980-07-16,boxscore,KCR,L,1,5,44-41,5,-12.0,3:12:00,192.0,N,27213,1980,44,41,0.52,Wednesday
84,1980-07-15,boxscore,KCR,L,4,8,44-40,5,-11.0,2:43:00,163.0,N,26865,1980,44,40,0.52,Tuesday
83,1980-07-14,boxscore,DET,L,4,12,44-39,4,-11.0,3:10:00,190.0,N,26044,1980,44,39,0.53,Monday
82,1980-07-13,boxscore,DET,W,8,4,44-38,3,-10.0,2:50:00,170.0,D,31228,1980,44,38,0.54,Sunday
81,1980-07-12,boxscore,DET,W,9,3,43-38,5,-10.0,2:46:00,166.0,N,31302,1980,43,38,0.53,Saturday
80,1980-07-11,boxscore,MIL,L,6,7,42-38,5,-10.0,2:42:00,162.0,N,41993,1980,42,38,0.52,Friday
78,1980-07-10,boxscore,MIL,L,1,2,41-37,5,-10.0,2:14:00,134.0,N,0,1980,41,37,0.53,Thursday
79,1980-07-10,boxscore,MIL,W,7,0,42-37,5,-10.0,2:30:00,150.0,N,40942,1980,42,37,0.53,Thursday
77,1980-07-06,boxscore,BAL,W,6,4,41-36,5,-9.5,2:57:00,177.0,D,31085,1980,41,36,0.53,Sunday
76,1980-07-05,boxscore,BAL,W,1,0,40-36,5,-10.5,2:49:00,169.0,D,28251,1980,40,36,0.53,Saturday
75,1980-07-04,boxscore,BAL,L,3,10,39-36,5,-10.5,3:09:00,189.0,N,28668,1980,39,36,0.52,Friday
74,1980-07-03,boxscore,BAL,W,5,2,39-35,5,-9.5,2:32:00,152.0,N,29502,1980,39,35,0.53,Thursday
73,1980-07-02,boxscore,NYY,L,0,6,38-35,5,-10.5,2:22:00,142.0,N,33971,1980,38,35,0.52,Wednesday
72,1980-07-01,boxscore,NYY,L,2,3,38-34,5,-9.5,2:15:00,135.0,N,35026,1980,38,34,0.53,Tuesday
71,1980-06-30,boxscore,NYY,L,3,6,38-33,5,-8.5,2:46:00,166.0,N,33858,1980,38,33,0.54,Monday
70,1980-06-28,boxscore,BAL,L,4,8,38-32,4,-7.0,2:39:00,159.0,D,30914,1980,38,32,0.54,Saturday
69,1980-06-27,boxscore,BAL,W,3,2,38-31,3,-6.0,2:20:00,140.0,N,31607,1980,38,31,0.55,Friday
68,1980-06-25,boxscore,NYY,W,4,3,37-31,3,-7.0,2:38:00,158.0,N,46500,1980,37,31,0.54,Wednesday
67,1980-06-24,boxscore,NYY,L,5,10,36-31,3,-8.0,2:54:00,174.0,N,40161,1980,36,31,0.54,Tuesday
66,1980-06-23,boxscore,NYY,W,7,2,36-30,3,-7.0,2:24:00,144.0,N,50139,1980,36,30,0.55,Monday
65,1980-06-22,boxscore,CAL,W,6,3,35-30,3,-8.0,2:35:00,155.0,D,30938,1980,35,30,0.54,Sunday
64,1980-06-21,boxscore,CAL,L,2,4,34-30,3,-9.0,3:02:00,182.0,D,33442,1980,34,30,0.53,Saturday
63,1980-06-20,boxscore,CAL,L,2,20,34-29,3,-8.0,2:40:00,160.0,N,28780,1980,34,29,0.54,Friday
62,1980-06-19,boxscore,SEA,W,2,0,34-28,2,-7.0,2:29:00,149.0,N,23032,1980,34,28,0.55,Thursday
61,1980-06-18,boxscore,SEA,W,6,2,33-28,2,-7.0,2:22:00,142.0,N,22230,1980,33,28,0.54,Wednesday
60,1980-06-17,boxscore,OAK,W,6,2,32-28,3,-7.0,2:39:00,159.0,N,24722,1980,32,28,0.53,Tuesday
59,1980-06-16,boxscore,OAK,L,8,11,31-28,3,-7.0,2:53:00,173.0,N,25026,1980,31,28,0.53,Monday
58,1980-06-15,boxscore,CAL,W,6,5,31-27,3,-6.0,3:24:00,204.0,D,40261,1980,31,27,0.53,Sunday
57,1980-06-14,boxscore,CAL,W,7,3,30-27,3,-6.0,2:44:00,164.0,D,32133,1980,30,27,0.53,Saturday
56,1980-06-13,boxscore,CAL,W,3,0,29-27,3,-6.0,2:29:00,149.0,N,32161,1980,29,27,0.52,Friday
55,1980-06-12,boxscore,CAL,W,13,2,28-27,3,-6.5,2:40:00,160.0,N,27960,1980,28,27,0.51,Thursday
54,1980-06-11,boxscore,SEA,W,7,5,27-27,3,-7.0,2:31:00,151.0,N,10086,1980,27,27,0.5,Wednesday
53,1980-06-10,boxscore,SEA,W,5,4,26-27,5,-7.0,3:12:00,192.0,N,10223,1980,26,27,0.49,Tuesday
52,1980-06-09,boxscore,SEA,L,7,8,25-27,6,-8.0,4:03:00,243.0,N,10132,1980,25,27,0.48,Monday
51,1980-06-08,boxscore,OAK,W,6,1,25-26,5,-7.0,3:10:00,190.0,D,18738,1980,25,26,0.49,Sunday
50,1980-06-07,boxscore,OAK,L,1,4,24-26,6,-8.0,2:26:00,146.0,D,13005,1980,24,26,0.48,Saturday
49,1980-06-06,boxscore,OAK,W,14,8,24-25,4,-7.0,3:23:00,203.0,N,15947,1980,24,25,0.49,Friday
48,1980-06-03,boxscore,MIN,L,4,9,23-25,5,-7.5,2:21:00,141.0,N,8346,1980,23,25,0.48,Tuesday
47,1980-06-02,boxscore,MIN,W,6,2,23-24,3,-7.5,2:33:00,153.0,N,6322,1980,23,24,0.49,Monday
46,1980-06-01,boxscore,MIL,L,5,8,22-24,4,-7.5,2:51:00,171.0,D,31157,1980,22,24,0.48,Sunday
45,1980-05-31,boxscore,MIL,L,8,19,22-23,4,-6.5,3:12:00,192.0,D,30381,1980,22,23,0.49,Saturday
44,1980-05-30,boxscore,MIL,W,5,3,22-22,4,-5.5,2:24:00,144.0,N,28238,1980,22,22,0.5,Friday
43,1980-05-28,boxscore,TOR,L,1,4,21-22,4,-5.5,2:25:00,145.0,N,18215,1980,21,22,0.49,Wednesday
42,1980-05-27,boxscore,TOR,W,5,4,21-21,4,-5.5,2:28:00,148.0,N,16679,1980,21,21,0.5,Tuesday
41,1980-05-26,boxscore,TOR,L,1,3,20-21,4,-5.5,2:42:00,162.0,N,18853,1980,20,21,0.49,Monday
40,1980-05-25,boxscore,CLE,L,2,3,20-20,4,-4.5,2:23:00,143.0,D,24391,1980,20,20,0.5,Sunday
39,1980-05-24,boxscore,CLE,L,2,7,20-19,2,-4.5,2:45:00,165.0,D,22719,1980,20,19,0.51,Saturday
38,1980-05-23,boxscore,CLE,W,4,1,20-18,2,-3.5,2:16:00,136.0,N,21857,1980,20,18,0.53,Friday
37,1980-05-21,boxscore,TOR,W,11,2,19-18,3,-3.0,2:38:00,158.0,N,19556,1980,19,18,0.51,Wednesday
36,1980-05-20,boxscore,TOR,W,4,3,18-18,3,-3.0,2:27:00,147.0,N,18167,1980,18,18,0.5,Tuesday
35,1980-05-19,boxscore,TOR,L,2,7,17-18,3,-4.0,2:21:00,141.0,D,32731,1980,17,18,0.49,Monday
34,1980-05-18,boxscore,CLE,L,1,3,17-17,3,-3.0,2:15:00,135.0,D,28724,1980,17,17,0.5,Sunday
33,1980-05-17,boxscore,CLE,L,3,4,17-16,3,-3.0,3:03:00,183.0,N,20245,1980,17,16,0.52,Saturday
32,1980-05-16,boxscore,CLE,W,2,1,17-15,3,-2.0,2:23:00,143.0,N,10157,1980,17,15,0.53,Friday
31,1980-05-15,boxscore,CLE,W,6,2,16-15,3,-2.0,2:57:00,177.0,N,6700,1980,16,15,0.52,Thursday
30,1980-05-14,boxscore,MIN,W,7,6,15-15,4,-2.5,2:41:00,161.0,N,24590,1980,15,15,0.5,Wednesday
29,1980-05-13,boxscore,MIN,W,10,5,14-15,4,-2.5,2:57:00,177.0,N,19032,1980,14,15,0.48,Tuesday
28,1980-05-12,boxscore,MIN,L,3,4,13-15,4,-3.5,2:42:00,162.0,D,18486,1980,13,15,0.46,Monday
27,1980-05-11,boxscore,KCR,W,5,2,13-14,4,-3.5,2:24:00,144.0,D,24685,1980,13,14,0.48,Sunday
26,1980-05-10,boxscore,KCR,L,8,13,12-14,4,-3.5,3:03:00,183.0,D,30519,1980,12,14,0.46,Saturday
25,1980-05-09,boxscore,KCR,L,5,6,12-13,3,-3.5,2:46:00,166.0,N,28597,1980,12,13,0.48,Friday
24,1980-05-07,boxscore,TEX,W,7,4,12-12,3,-2.5,3:36:00,216.0,N,13866,1980,12,12,0.5,Wednesday
23,1980-05-06,boxscore,TEX,L,2,7,11-12,4,-2.5,2:38:00,158.0,N,11349,1980,11,12,0.48,Tuesday
22,1980-05-05,boxscore,TEX,L,3,11,11-11,4,-1.5,3:00:00,180.0,N,12702,1980,11,11,0.5,Monday
21,1980-05-04,boxscore,KCR,L,3,5,11-10,4,-1.0,2:13:00,133.0,D,24209,1980,11,10,0.52,Sunday
20,1980-05-03,boxscore,KCR,W,7,0,11-9,1,0.0,2:30:00,150.0,N,28760,1980,11,9,0.55,Saturday
19,1980-05-02,boxscore,KCR,W,6,5,10-9,1,0.0,3:17:00,197.0,N,25965,1980,10,9,0.53,Friday
18,1980-05-01,boxscore,CHW,W,4,3,9-9,2,-0.5,2:42:00,162.0,N,8155,1980,9,9,0.5,Thursday
17,1980-04-30,boxscore,CHW,L,1,2,8-9,3,-1.5,2:17:00,137.0,N,10626,1980,8,9,0.47,Wednesday
16,1980-04-29,boxscore,CHW,W,11,1,8-8,3,-1.5,2:32:00,152.0,N,9253,1980,8,8,0.5,Tuesday
15,1980-04-27,boxscore,DET,L,5,8,7-8,3,-1.5,2:50:00,170.0,D,16882,1980,7,8,0.47,Sunday
14,1980-04-26,boxscore,DET,W,12,7,7-7,2,-0.5,2:58:00,178.0,D,20261,1980,7,7,0.5,Saturday
13,1980-04-25,boxscore,DET,L,3,11,6-7,4,-0.5,2:28:00,148.0,D,11581,1980,6,7,0.46,Friday
